review_id;user_id;business_id;stars;useful;funny;cool;text;date
7bgInNSpL6mR1NBTOxX-fg;TSbHCsreMfwHYBWPi1KFdA;Orq9EmxKGW3jN-q0o2cR-g;2;0;0;0;Great Dentist, but beware of the billing office.  The billing part of the office made numerous mistakes with my insurance billing, that I feel lucky that I caught. Over $500 in mistakes.  Check your statements carefully!;04/04/2018 12:07
4GWnMzLv5MpqnHzr1_qmxg;mmjietzB9w54CPKvPn4nBg;_U-hsWBK2O8J3-qahtG2pA;4;2;1;1;"Let me start by saying I don't like coffee.

Okay, now that that is out of the way, this to me is now the perfect late night food spot (now that the Grill is forever closed). Their burritos and house-made veggie burgers are exquisite, and the fact that their prices are so reasonable for it being all homemade is just that much better. Also, they are totally cool with substitutions in the meals, so don't hesitate to switch things up with them, they are rad like that.

Also, a smoking room? Yes please! Seriously a great place to kick the late night buzz, and study. Open 24 hours, so you can pop in at any time and get a coffee, some baked goods, or awesome hot food. Love this place!";17/07/2012 06:51
qvZWl_CU8_yM4V1Kq4tJxg;zK45u9A_up9SDB8M5EcvTA;xH9Z40Z66Q60vxbB70XiMw;4;0;0;0;"Tried this place last weekend. I ordered the brisket taco, steak taco ,elote and sangria. The tacos didn't really have any flavor to me, they were both topped with cilantro, onions and Pico de gallo. They were just ok to me. The corn was very good. The sangria was close to my top 3 sangrias Ive had. Very good. 

My fiance' ordered the carne asada taco, chicken taco, rice, chips and queso and 2 $3 shots. The chicken didn't have any flavor but his carne asada taco had a spicy flavor which was good. Their queso is pretty good it had tomatoes in it. The rice was regular nothing done to it to make it different or flavorful. 

The atmosphere was really cute and the staff were very nice. It will be really nice once the weather warms up.

Overall I would try this place again and try something different. Their menu looks good. I think this restaurant is a great addition to the restaurant scene  in Nashville.";12/02/2016 03:43
XZtFHNwv83tr5_Elw76q2w;CADPwVGAcSeIDbYjwAkurA;jySVipAqMqczPzOPLMnJpw;2;1;5;1;"My husband and kid dragged me to this cute little shop during a recent visit to Philly. I was initially excited to try the blended coffee ""freezes"" displayed in the online menu. Sadly, when I finally made it through the long line I was told that the ""freezes"" are only available in the morning, and that the coffee had run out. 

OK. So since I was in the mood for coffee, I settled for coffee ice cream with brownie blended in, topped with chocolate fudge, marshmallow fluff and whipped cream. 

I was then told that the marshmallow fluff had run out...as had the whipped cream. The shop employee cheerfully reassured me: ""We run out of stuff all the time!""  

Seriously? You'd think an ice cream parlor whose SPECIALTY is toppings, blend-ins etc. would be well stocked. Guess not. The amount of brownie in my ice cream was also barely detectable...I won't be going back.";26/06/2012 23:44
5l-b5kcHLWUuJ4wegzVQHQ;GV3LZIw5ujAgjA22wyRteg;g7tezXh4u5igUZrqMSOzEQ;4;0;0;0;Great customer service! Great place to eat Mexican food on the North West side of town. Great serve your self salsa and chips! Green chili is good place is not fancy but food is good service is fast.  I've been here several times and I think the food is better during the week than the weekend cook;16/03/2018 04:22
dcDOrKYkCwUnPCymdA8HHw;9O0EgQUzityaKncpgQ5-YA;Y5s8Ei1O6pkUw5sadG6iQg;2;0;0;0;"Date night is Tuesday's and Geostorm was the entertainment of choice for the night. 

Atmosphere: 
Lobby is huge there is one box office window or 3 ticket machines we opted for the machine. It was easy and fast we had no problems choosing our tickets and seats. The lobby was also very clean same with the theater.

Staff/food:
Both need improvements which is sad we were literally the only people in the lobby yet I received cold corndog bites and the S/O got cold popcorn. We asked for a replacement for the popcorn he brought us back the same container I swear. Fine we took it and proceeded on with our journey. There is only one butter dispenser so be prepared to wait if you go on a busy night. The ticket checker was kind and prompt although again we are the only people there.

Movie:
By the time the movie started there was about 3 couple and 2 groups of other people it was nice. The volume a bit loud but the Imax aspect was great.

Overall:
I'd go back on a week night where I know no one was there because it would be a hassle to go on a weekend. There are no breaks in the seating so if you get a middle seat good luck. If they improved food quality and lack of staff enthusiasm I would definitely give more stars.

PS: Geostorm is awesome go see it";25/10/2017 13:21
e9A-eH1nPifmqmKP2x8LYw;LDgRHt3AywZq-KTJZyR6yw;RLlOK2fL6xU1sfIPiP2QBw;5;0;0;0;Everytime i go to New Orleans i have to go here. The carrot souffle and the crab claws app if my favorite.;26/07/2018 17:44
QGBRWnu-yHDRTA2wSPTUnw;otBEESzGIg-NgDWgQm1q9g;BzLuIEFKQNuypD2qHfkEEQ;3;2;0;0;"This is an average tanning salon, pricewise. It's large, and clean. The staff is cordial, but not overly friendly. They have some kind of confusing buck system where some are used for lotions, and some are used for upgrades. I've asked twice to have it explained, since I can't figure out what I can use for what, and I have both on my account. They seem annoyed at having to explain, seemingly because they don't know either. After asking explicit questions I just gave up both times. 
They also did not inform me that I had an expiring $20 credit (for what, I have no idea. Sigh.) that went along with the package I had purchased, until I asked about it later to see for what I could use it. And I was told ""That had to be used within that month."" 
Well, OK. 
And then there was some kind of bonus buck credit that was included with my all-beds-inclusive package that I tried to use toward a purchase, and they told me it had to be used only for bed upgrades.  Um, my package included all beds.

 At this point, I just pretend the weird bonus buck system doesn't exist. It is the closest tanning salon to my home, but I will be trying one a little further to see how it compares.";24/06/2013 18:53
wAapwxcKXR9c5tOAHjloCA;Aqj9RedgPk8F8qwuxztqkg;9GucbV4osPF2FOIEdURPqQ;4;1;0;0;"We've been ""taking out"" from Ciconte's for the past 20 years or so.  Last weekend we decided to ""eat in"" at their (sort of) new location.  

We went early, so we expected there would be young children (and there were).  We were seated immediately and our server came over quickly.  We told her about a coupon we had and she happily accepted it.  (Free appetizer with two entrees and the appetizer - chicken meatballs in white bean sauce - was DELICIOUS). The service was fabulous for the entire meal.  If our server wasn't walking by, someone else was -- checking up on things, clearing dishes, etc.

The food, as we knew, was good and tasty and the sauce much better than some other Italian eat-in restaurants in the area.  Again, the food was served hot and fresh and on nice dishes with appealing presentation.

My husband was quite pleased with the experience and that really says something.

Keep in mind, this was our only dining-in experience so far.  Hopefully if we choose to go a little later next time, we are just as pleased.  Also since we had a road race the next day, we had not done BYOB.  Next time we will.

I found the service eating in is superior to taking out. In the past we've waited longer than anticipated and been given wrong items in our order on take out.  The eating in experience couldn't have been any different.";08/05/2014 15:34
x4L0m-KCYAzHH8ynMwCqaw;15tbMunUR1UuAmGXGgyexQ;gTC8IQ_i8zXytWSly3Ttvg;5;1;0;1;"I give this place 5 stars for the sole reason that it was open on New Year's Eve! My friend and I had just landed in New Orleans for New Years, and we were immediately in need of something to eat. 

We quickly got frustrated when we realized that no restaurants were open on that day. Finally, we found Cochon Butcher, which was a casual and affordable restaurant with a bar. You order your food at the counter and then find a seat. 

I ordered the pastrami sandwich, which was lovely  and my friend got the Mediterranean wrap. The food was good and much needed!";04/01/2016 17:16
C2CQmBgC5DhYUGWJbD8ICg;nC9V777rlZbKWm3m0QlXYg;kcT0hcsvvl2F7VomQ8yoEQ;4;1;0;0;"My tween son picked this for this birthday supper and we were impressed.  It was much better than I was expecting. Everyone shared two starters: calamari and bruschetta. The squid were great and came with a few tempura jalapenos for a little kick.  Brushetta was OK, and the non-seafood fan seemed happier with it than the rest of us.

I had the bone-in rib steak which came with onion strings and mushrooms. It was absolutely amazing and very large.  My son's New York cut disappeared quickly.  The others all were very happy with their steaks.

The service was good, even though we had a trainee waiter.  All in all, about as good a 'meat and potatoes' meal as one can get in town.";03/01/2012 22:48
fnOj59XUwAq74SmaFqIInw;#NOME?;4_OXOjAUA9Q8L6VdZz692w;5;1;0;0;"Great food!! Great service!!! 
A hit Over and over, we love coming here when we visit and take home our hummus pint ;)";19/04/2014 21:32
ReUGH6DzYH67NqRZjh43ew;6OV_PFTl9RW2FmYQoOsuRQ;ZxPnyLFm3ElCt52UIk4E9A;5;1;0;0;My husband and I celebrated our one year anniversary at this restaurant. Very romantic! The food was delicious and it was fun to cook it ourselves, with ample directions from the servers -of course. Plenty of food! We were even given a little bottle of champagne in celebration of our little event. The booths make the atmosphere very personal and romantic, the lightening is dim and candles are lit! Very nice!;06/05/2006 23:45
wT_ett9-mhu-rvH6MsidmQ;UXjYkFCOr3BQKCLALrfRXg;888NNTv5hbXTb950RxjP6w;5;1;0;0;Not sure why I waited so long to get my carpets cleaned, but I texted Tom and he squeezed me in and a miracle happened... my carpet became another color... back to its original color! Yahoo! They look great! What a treat to come home to. Don't wait! I won't either anymore :);02/02/2018 05:50
vGGh0A4LHE-hCnS1_yKvoA;Te3BwftEFN8C9WxImhfM_g;e4MoozYGqe_rb4_ZC1rYMQ;4;0;0;0;This coffee shop in center city is adorable. The people are friendly and locally supported artists always makes me happy.  A good solid option if you do not want to have to join the Stabucks set.;13/11/2014 13:30
#NOME?;GyXLs8DJU1NrZLXWNfzP7A;cGsewW-9GdycDS3YT_eUMA;2;0;0;0;So I haven't been here in a couple years and was excited to return. My friend and I wanted to meet up for a couple apps and a drink and both of us left pretty disappointed. The prices for the appetizers were the most disappointing part. We ordered the warm crab artichoke dip and it wasn't even warm. The bread that came with it was so hard that it cut my friend's lip- it was incredibly uncomfortable to eat. I'd gotten the Thai lettuce wraps before when I was younger without realizing it's just a bunch of stuff on a plate- it makes you think you're getting your money's worth but if you're splitting them with someone, it's silly- it only comes with 5-6 pieces of grilled chicken. We asked for more since there was plenty of lettuce and toppings left but our server was incredibly unfriendly and unaccommodating to our request. We didn't bother getting anymore food since we were both disappointed with the overall experience and quality of our food. Out of all the other places to get yummy apps and cheap drinks, I won't be coming back here.;23/03/2018 19:39
QTvvOhpG7JgJQea9zabN0g;wwSGDDbOAeoH0wCUqMVL1w;wpmuB2jeDkczlmT0SNIFPA;5;0;0;0;"I don't have one negative thing to say about this place! After meeting and talking with one of the very personable and kind owners, RJ, he presented us with with a complimentary off the menu appetizer. It was INCREDIBLE!

All of the rolls went a above expectation. We got 3, the Sexy Girl, Gove and St. Louis. All ingredients were fresh and extremely tasteful. Very nice serving size as well. 

This will definitely become a St. Louis staple and my new favorite sushi spot!";17/10/2015 18:00
